Address,Interruption,Scheduled Date,Impact
"LONG ISLAND BAPTIST HOUSES - Building 01  550 SUTTER AVENUE  BROOKLYN, NY 11207",Elevator PARTIAL SERVICE,05/11/2020 10:00 AM,BuildingsUnitsResidents  13064
