Address,Interruption,Scheduled Date,Impact
"JOHNSON - Building 07  165 EAST 112TH STREET  NEW YORK, NY 10029",Elevator PARTIAL SERVICE,03/02/2020 8:00 AM,BuildingsUnitsResidents  1108209
