Address,Interruption,Planned,Reported On,Status,Impact
"WALD - Building 12  950 EAST 4TH WALK  NEW YORK, NY 10009",Electric NO SERVICE,Unplanned,05/07/2020 12:34 PM,Service Restored Outage has been fixed,BuildingsUnitsResidents  1126268
